node_id,name,ytag,pdu,backplane,type,parent,status,site,property,serialno,model,ponumber,locroom,locrow,locarea,loccage,locrack,locside,locshelf,racksize,console,cport,bootbox,bport,bmodule,bplug,bootbox2,bport2,bmodule2,bplug2,netswitch (Manual),sport (Manual) (Auto-discovered),netswitch (Auto-discovered),sport (Auto-discovered),vlan,mac,manufacturer,osname,bornondate,atime,c_time,m_time,notes,validation_status,procurement_ticket
170368,vgsq1.grp.sp1.yahoo.com,1015509,,a,host,cabinet-b8-09.ops.sp1.yahoo.com,active,sp1,groups|US,HF5SHB1,PowerEdge 850,81482,0,8,B,0,9,a,17,1,konsole1-b8-09.ops.sp1.yahoo.com,30017,konsole1-b8-09.ops.sp1.yahoo.com,30047,0,7,,0,0,0,,0,c3560-a110.sp1.yahoo.com,Gi0/17,28,00:15:c5:60:c6:61,Dell Computer Corporation,FreeBSD,1159468493,1232662394,2006-09-28 11:34:53,2009-01-22 14:13:14,,validated hosts,
287547,vgsq2.grp.mud.yahoo.com,1030725,c22-d-9 11,a,host,,active,mud,groups|US,4XK0KD1,PowerEdge 860,,NORTH,19,C,0,4,a,7,1,konsole1-c19-04.mud.yahoo.com,30008,konsole1-c19-04.mud.yahoo.com,30016,0,3,,0,0,,c3560-a133.mud.yahoo.com,8,c3560-a133.mud.yahoo.com,Gi0/4,38,00:19:b9:f8:86:0b,Dell Computer Corporation,FreeBSD,1201703895,1239228223,2008-01-30 06:38:15,2009-04-08 15:03:43,,validated hosts,
170328,vgsq2.grp.sp1.yahoo.com,1013985,,a,host,cabinet-b8-08.ops.sp1.yahoo.com,active,sp1,groups|US,6NWKHB1,PowerEdge 850,81484,0,8,B,0,8,a,15,1,konsole1-b8-08.ops.sp1.yahoo.com,30015,konsole1-b8-08.ops.sp1.yahoo.com,30047,0,6,,0,0,0,,0,c3560-a109.sp1.yahoo.com,Gi0/15,28,00:15:c5:60:cb:83,Dell Computer Corporation,FreeBSD,1159468489,1232662394,2006-09-28 11:34:49,2009-01-22 14:13:14,,validated hosts,
287548,vgsq3.grp.mud.yahoo.com,1030728,c22-d-9 11,a,host,,active,mud,groups|US,gwk0kd1,PowerEdge 860,,NORTH,19,C,0,4,a,8,1,konsole1-c19-04.mud.yahoo.com,30009,konsole1-c19-04.mud.yahoo.com,30016,0,4,,0,0,,c3560-a133.mud.yahoo.com,9,c3560-a133.mud.yahoo.com,Gi0/5,38,00:19:b9:f8:79:27,Dell Computer Corporation,FreeBSD,1201703895,1239228223,2008-01-30 06:38:15,2009-04-08 15:03:43,,validated hosts,
170369,vgsq3.grp.sp1.yahoo.com,1015521,,a,host,cabinet-b8-09.ops.sp1.yahoo.com,active,sp1,groups|US,1G5SHB1,PowerEdge 850,81482,0,8,B,0,9,a,18,1,konsole1-b8-09.ops.sp1.yahoo.com,30018,konsole1-b8-09.ops.sp1.yahoo.com,30046,0,8,,0,0,0,,0,c3560-a110.sp1.yahoo.com,Gi0/18,28,00:15:c5:60:c5:1d,Dell Computer Corporation,FreeBSD,1159468493,1232662394,2006-09-28 11:34:53,2009-01-22 14:13:14,,validated hosts,
170329,vgsq4.grp.sp1.yahoo.com,1014580,,a,host,cabinet-b8-08.ops.sp1.yahoo.com,active,sp1,groups|US,3SJMHB1,PowerEdge 850,81484,0,8,B,0,8,a,16,1,konsole1-b8-08.ops.sp1.yahoo.com,30016,konsole1-b8-08.ops.sp1.yahoo.com,30046,0,7,,0,0,0,,0,c3560-a109.sp1.yahoo.com,Gi0/16,28,00:15:c5:60:0c:40,Dell Computer Corporation,FreeBSD,1159468489,1232662394,2006-09-28 11:34:49,2009-01-22 14:13:14,,validated hosts,
287436,vgss1.grp.mud.yahoo.com,1035479,a14-b-14 16,a,host,,active,mud,groups|US,H7R11F1,PowerEdge 2950,,NORTH,2,B,0,9,a,2,2,konsole1-b02-09.mud.yahoo.com,30020,konsole1-b02-06.mud.yahoo.com,30018,0,1,,0,0,,c3560-a151.mud.yahoo.com,29,c3560-a151.mud.yahoo.com,Gi0/29,38,00:1c:23:cd:6d:de,Dell Computer Corporation,FreeBSD,1201625678,1239228196,2008-01-29 08:54:38,2009-04-08 15:03:16,,validated hosts,
176653,vgss1.grp.sp1.yahoo.com,1020028,,a,host,cabinet-b20-06.ops.sp1.yahoo.com,active,sp1,groups|US,G9GKXB1,PowerEdge 2850,82859,0,20,B,0,6,a,25,2,konsole1-b20-06.ops.sp1.yahoo.com,30025,konsole1-b20-06.ops.sp1.yahoo.com,30046,0,12,,0,0,0,,0,c3560-a160.sp1.yahoo.com,Gi0/25,28,00:18:8b:32:1c:34,Dell Computer Corporation,FreeBSD,1161721476,1232662394,2006-10-24 13:24:36,2009-01-22 14:13:14,,validated hosts,
287445,vgss10.grp.mud.yahoo.com,1035380,c11-a-18 20,a,host,,active,mud,groups|US,8QNY0F1,PowerEdge 2950,,NORTH,3,B,0,9,a,11,2,konsole1-b03-09.mud.yahoo.com,30039,konsole1-b03-06.mud.yahoo.com,30007,0,2,,0,0,,c3560-a24.mud.yahoo.com,43,c3560-a24.mud.yahoo.com,Gi0/43,38,00:1c:23:cd:db:45,Dell Computer Corporation,FreeBSD,1201625679,1239228196,2008-01-29 08:54:39,2009-04-08 15:03:16,,validated hosts,
176631,vgss10.grp.sp1.yahoo.com,1020568,,a,host,cabinet-b20-05.ops.sp1.yahoo.com,active,sp1,groups|US,JG5SXB1,PowerEdge 2850,61998,0,20,B,0,5,a,29,2,konsole1-b20-05.ops.sp1.yahoo.com,30029,konsole1-b20-05.ops.sp1.yahoo.com,30046,0,14,,0,0,0,,0,c3560-a159.sp1.yahoo.com,Gi0/29,28,00:18:8b:32:3c:12,Dell Computer Corporation,FreeBSD,1161721229,1232662394,2006-10-24 13:20:29,2009-01-22 14:13:14,,validated hosts,
287446,vgss11.grp.mud.yahoo.com,1035350,c11-b-14 16,a,host,,active,mud,groups|US,7QNY0F1,PowerEdge 2950,,NORTH,2,B,0,9,a,12,2,konsole1-b02-09.mud.yahoo.com,30046,konsole1-b02-06.mud.yahoo.com,30019,0,3,,0,0,,c3560-a151.mud.yahoo.com,34,c3560-a151.mud.yahoo.com,Gi0/34,38,00:1c:23:cd:de:c3,Dell Computer Corporation,FreeBSD,1201625680,1239228196,2008-01-29 08:54:40,2009-04-08 15:03:16,,validated hosts,
176612,vgss11.grp.sp1.yahoo.com,1020202,,a,host,cabinet-b20-04.ops.sp1.yahoo.com,active,sp1,groups|US,DG3NXB1,PowerEdge 2850,61998,0,20,B,0,4,a,27,2,konsole1-b20-04.ops.sp1.yahoo.com,30005,konsole1-b20-04.ops.sp1.yahoo.com,30047,0,13,,0,0,0,,0,c3560-a158.sp1.yahoo.com,Gi0/27,28,00:18:8b:32:26:73,Dell Computer Corporation,FreeBSD,1161720505,1232662394,2006-10-24 13:08:25,2009-01-22 14:13:14,,validated hosts,
287447,vgss12.grp.mud.yahoo.com,1038880,c11-a-18 20,a,host,,active,mud,groups|US,128x1g1,PowerEdge 2950,,NORTH,3,B,0,9,a,13,2,konsole1-b03-09.mud.yahoo.com,30040,konsole1-b03-06.mud.yahoo.com,30007,0,3,,0,0,,c3560-a24.mud.yahoo.com,44,c3560-a24.mud.yahoo.com,Gi0/44,38,00:1c:23:cd:4c:c8,Dell Computer Corporation,FreeBSD,1201625680,1239228196,2008-01-29 08:54:40,2009-04-08 15:03:16,,validated hosts,
176822,vgss12.grp.sp1.yahoo.com,1020802,,a,host,cabinet-b20-03.ops.sp1.yahoo.com,active,sp1,groups|US,672TXB1,PowerEdge 2850,82859,0,20,B,0,3,a,21,2,konsole1-b20-03.ops.sp1.yahoo.com,30021,konsole1-b20-03.ops.sp1.yahoo.com,30047,0,9,,0,0,0,,0,c3560-a157.sp1.yahoo.com,Gi0/21,28,00:18:8b:33:f2:1d,Dell Computer Corporation,FreeBSD,1161813698,1232662394,2006-10-25 15:01:38,2009-01-22 14:13:14,,validated hosts,
287437,vgss2.grp.mud.yahoo.com,1035420,a14-b-18 20,a,host,,active,mud,groups|US,18R11F1,PowerEdge 2950,,NORTH,3,B,0,9,a,3,2,konsole1-b03-09.mud.yahoo.com,30035,konsole1-b03-06.mud.yahoo.com,30006,0,3,,0,0,,c3560-a24.mud.yahoo.com,39,c3560-a24.mud.yahoo.com,Gi0/39,38,00:1c:23:cd:6e:0b,Dell Computer Corporation,FreeBSD,1201625679,1239228196,2008-01-29 08:54:39,2009-04-08 15:03:16,,validated hosts,
176633,vgss2.grp.sp1.yahoo.com,1020555,,a,host,cabinet-b20-05.ops.sp1.yahoo.com,active,sp1,groups|US,HG5SXB1,PowerEdge 2850,61998,0,20,B,0,5,a,25,2,konsole1-b20-05.ops.sp1.yahoo.com,30025,konsole1-b20-05.ops.sp1.yahoo.com,30046,0,12,,0,0,0,,0,c3560-a159.sp1.yahoo.com,Gi0/25,28,00:18:8b:31:ff:f9,Dell Computer Corporation,FreeBSD,1161721230,1232662394,2006-10-24 13:20:30,2009-01-22 14:13:14,,validated hosts,
287438,vgss3.grp.mud.yahoo.com,1035354,a14-b-14 16,a,host,,active,mud,groups|US,GPNY0F1,PowerEdge 2950,,NORTH,2,B,0,9,a,4,2,konsole1-b02-09.mud.yahoo.com,30021,konsole1-b02-06.mud.yahoo.com,30018,0,2,,0,0,,c3560-a151.mud.yahoo.com,30,c3560-a151.mud.yahoo.com,Gi0/30,38,00:1c:23:cd:dd:78,Dell Computer Corporation,FreeBSD,1201625679,1239228196,2008-01-29 08:54:39,2009-04-08 15:03:16,,validated hosts,
176614,vgss3.grp.sp1.yahoo.com,1020050,,a,host,cabinet-b20-04.ops.sp1.yahoo.com,active,sp1,groups|US,CGLKXB1,PowerEdge 2850,81520,0,20,B,0,4,a,23,2,konsole1-b20-04.ops.sp1.yahoo.com,30023,konsole1-b20-04.ops.sp1.yahoo.com,30046,0,10,,0,0,0,,0,c3560-a158.sp1.yahoo.com,Gi0/23,28,00:18:8b:32:1b:2a,Dell Computer Corporation,FreeBSD,1161720506,1232662394,2006-10-24 13:08:26,2009-01-22 14:13:14,,validated hosts,
287439,vgss4.grp.mud.yahoo.com,1035370,a14-b-18 20,a,host,,active,mud,groups|US,HPNY0F1,PowerEdge 2950,,NORTH,3,B,0,9,a,5,2,konsole1-b03-09.mud.yahoo.com,30036,konsole1-b03-06.mud.yahoo.com,30006,0,4,,0,0,,c3560-a24.mud.yahoo.com,40,c3560-a24.mud.yahoo.com,Gi0/40,38,00:1c:23:cd:dd:a0,Dell Computer Corporation,FreeBSD,1201625679,1239228196,2008-01-29 08:54:39,2009-04-08 15:03:16,,validated hosts,
176824,vgss4.grp.sp1.yahoo.com,1020611,,a,host,cabinet-b20-03.ops.sp1.yahoo.com,active,sp1,groups|US,CFGSXB1,PowerEdge 2850,82859,0,20,B,0,3,a,17,2,konsole1-b20-03.ops.sp1.yahoo.com,30017,konsole1-b20-03.ops.sp1.yahoo.com,30047,0,7,,0,0,0,,0,c3560-a157.sp1.yahoo.com,Gi0/17,28,00:18:8b:32:39:80,Dell Computer Corporation,FreeBSD,1161813698,1232662394,2006-10-25 15:01:38,2009-01-22 14:13:14,,validated hosts,
287440,vgss5.grp.mud.yahoo.com,1035377,a14-b-14 16,a,host,,active,mud,groups|US,9MNY0F1,PowerEdge 2950,,NORTH,2,B,0,9,a,6,2,konsole1-b02-09.mud.yahoo.com,30022,konsole1-b02-06.mud.yahoo.com,30018,0,3,,0,0,,c3560-a151.mud.yahoo.com,31,c3560-a151.mud.yahoo.com,Gi0/31,38,00:1c:23:cd:4c:b9,Dell Computer Corporation,FreeBSD,1201625679,1239228196,2008-01-29 08:54:39,2009-04-08 15:03:16,,validated hosts,
176652,vgss5.grp.sp1.yahoo.com,1020031,,a,host,cabinet-b20-06.ops.sp1.yahoo.com,active,sp1,groups|US,2CGKXB1,PowerEdge 2850,82859,0,20,B,0,6,a,27,2,konsole1-b20-06.ops.sp1.yahoo.com,30027,konsole1-b20-06.ops.sp1.yahoo.com,30047,0,13,,0,0,0,,0,c3560-a160.sp1.yahoo.com,Gi0/27,28,00:18:8b:32:1b:3c,Dell Computer Corporation,FreeBSD,1161721476,1232662394,2006-10-24 13:24:36,2009-01-22 14:13:14,,validated hosts,
287441,vgss6.grp.mud.yahoo.com,1035374,a14-b-18 20,a,host,,active,mud,groups|US,CMNY0F1,PowerEdge 2950,,NORTH,3,B,0,9,a,7,2,konsole1-b03-09.mud.yahoo.com,30037,konsole1-b03-06.mud.yahoo.com,30006,0,5,,0,0,,c3560-a24.mud.yahoo.com,41,c3560-a24.mud.yahoo.com,Gi0/41,38,00:1c:23:cd:4c:a5,Dell Computer Corporation,FreeBSD,1201625679,1239228196,2008-01-29 08:54:39,2009-04-08 15:03:16,,validated hosts,
176632,vgss6.grp.sp1.yahoo.com,1020565,,a,host,cabinet-b20-05.ops.sp1.yahoo.com,active,sp1,groups|US,FC5SXB1,PowerEdge 2850,61998,0,20,B,0,5,a,27,2,konsole1-b20-05.ops.sp1.yahoo.com,30027,konsole1-b20-05.ops.sp1.yahoo.com,30047,0,13,,0,0,0,,0,c3560-a159.sp1.yahoo.com,Gi0/27,28,00:18:8b:31:e4:1b,Dell Computer Corporation,FreeBSD,1161721229,1232662394,2006-10-24 13:20:29,2009-01-22 14:13:14,,validated hosts,
287442,vgss7.grp.mud.yahoo.com,1035429,c11-b-14 16,a,host,,active,mud,groups|US,38R11F1,PowerEdge 2950,,NORTH,2,B,0,9,a,8,2,konsole1-b02-09.mud.yahoo.com,30044,konsole1-b02-06.mud.yahoo.com,30019,0,1,,0,0,,c3560-a151.mud.yahoo.com,32,c3560-a151.mud.yahoo.com,Gi0/32,38,00:1c:23:cd:6f:76,Dell Computer Corporation,FreeBSD,1201625679,1239228196,2008-01-29 08:54:39,2009-04-08 15:03:16,,validated hosts,
176613,vgss7.grp.sp1.yahoo.com,1020463,,a,host,cabinet-b20-04.ops.sp1.yahoo.com,active,sp1,groups|US,HCHRXB1,PowerEdge 2850,61998,0,20,B,0,4,a,25,2,konsole1-b20-04.ops.sp1.yahoo.com,30025,konsole1-b20-04.ops.sp1.yahoo.com,30046,0,12,,0,0,0,,0,c3560-a158.sp1.yahoo.com,Gi0/25,28,00:18:8b:33:1c:48,Dell Computer Corporation,FreeBSD,1161720505,1232662394,2006-10-24 13:08:25,2009-01-22 14:13:14,,validated hosts,
336006,vgss8.grp.mud.yahoo.com,1035080,,a,host,,active,mud,groups|US,J7R11F1,PowerEdge 2950,,NORTH,3,B,0,9,a,8,2,konsole1-b03-09.mud.yahoo.com,38,konsole1-b03-09.mud.yahoo.com,1,0,1,konsole.nonexistent,0,0,,c3560-a24.mud.yahoo.com,42,c3560-a24.mud.yahoo.com,Gi0/42,38,00:1c:23:cd:6d:a7,Dell Computer Corporation,FreeBSD,1213712896,1239228196,2008-06-17 07:28:16,2009-04-08 15:03:16,,validated hosts,
176823,vgss8.grp.sp1.yahoo.com,1020579,,a,host,cabinet-b20-03.ops.sp1.yahoo.com,active,sp1,groups|US,FD5SXB1,PowerEdge 2850,82859,0,20,B,0,3,a,19,2,konsole1-b20-03.ops.sp1.yahoo.com,30019,konsole1-b20-03.ops.sp1.yahoo.com,30046,0,8,,0,0,0,,0,c3560-a157.sp1.yahoo.com,Gi0/19,28,00:18:8b:31:f3:98,Dell Computer Corporation,FreeBSD,1161813698,1232662394,2006-10-25 15:01:38,2009-01-22 14:13:14,,validated hosts,
287444,vgss9.grp.mud.yahoo.com,1035356,c11-b-14 16,a,host,,active,mud,groups|US,5QNY0F1,PowerEdge 2950,,NORTH,2,B,0,9,a,10,2,konsole1-b02-09.mud.yahoo.com,30045,konsole1-b02-06.mud.yahoo.com,30019,0,2,,0,0,,c3560-a151.mud.yahoo.com,33,c3560-a151.mud.yahoo.com,Gi0/33,38,00:1c:23:cd:db:59,Dell Computer Corporation,FreeBSD,1201625679,1239228196,2008-01-29 08:54:39,2009-04-08 15:03:16,,validated hosts,
176651,vgss9.grp.sp1.yahoo.com,1020034,,a,host,cabinet-b20-06.ops.sp1.yahoo.com,active,sp1,groups|US,8FLKXB1,PowerEdge 2850,82859,0,20,B,0,6,a,29,2,konsole1-b20-06.ops.sp1.yahoo.com,30029,konsole1-b20-06.ops.sp1.yahoo.com,30046,0,14,,0,0,0,,0,c3560-a160.sp1.yahoo.com,Gi0/29,28,00:18:8b:32:1b:51,Dell Computer Corporation,FreeBSD,1161721476,1232662394,2006-10-24 13:24:36,2009-01-22 14:13:14,,validated hosts,
99379,vmsn1.grp.mud.yahoo.com,132250,a13-b-29 31,c,host,cabinet-e09-03.ops.mud.yahoo.com,active,mud,groups|US,984QP81,PowerEdge 2850,,SOUTH,9,E,0,3,a,4,2,konsole1-e09-03.mud.yahoo.com,30004,konsole1-e09-03.mud.yahoo.com,30046,0,20,,0,0,0,,0,c3560-c67.mud.yahoo.com,Gi0/4,120,00:14:22:77:74:24,Dell Computer Corporation,FreeBSD,1132285365,1239228970,2005-11-17 19:42:45,2009-04-08 15:16:10,,validated hosts,
99370,vmsn10.grp.mud.yahoo.com,133387,b23-b-29 31,c,host,cabinet-e09-03.ops.mud.yahoo.com,active,mud,groups|US,HBWPP81,PowerEdge 2850,,SOUTH,9,E,0,3,a,22,2,konsole1-e09-03.mud.yahoo.com,30022,konsole1-e09-03.mud.yahoo.com,30047,0,12,,0,0,0,,0,c3560-c67.mud.yahoo.com,Gi0/22,120,00:14:22:77:73:25,Dell Computer Corporation,FreeBSD,1132285364,1239228970,2005-11-17 19:42:44,2009-04-08 15:16:10,,validated hosts,
99369,vmsn11.grp.mud.yahoo.com,133420,a13-b-29 31,c,host,cabinet-e09-03.ops.mud.yahoo.com,active,mud,groups|US,1BWPP81,PowerEdge 2850,,SOUTH,9,E,0,3,a,24,2,konsole1-e09-03.mud.yahoo.com,30024,konsole1-e09-03.mud.yahoo.com,30046,0,10,,0,0,0,,0,c3560-c67.mud.yahoo.com,Gi0/24,120,00:14:22:77:7c:be,Dell Computer Corporation,FreeBSD,1132285364,1239228970,2005-11-17 19:42:44,2009-04-08 15:16:10,,validated hosts,
99368,vmsn12.grp.mud.yahoo.com,132081,b23-b-29 31,c,host,cabinet-e09-03.ops.mud.yahoo.com,active,mud,groups|US,JBWPP81,PowerEdge 2850,,SOUTH,9,E,0,3,a,26,2,konsole1-e09-03.mud.yahoo.com,30026,konsole1-e09-03.mud.yahoo.com,30047,0,10,,0,0,0,,0,c3560-c67.mud.yahoo.com,Gi0/26,120,00:14:22:77:72:dd,Dell Computer Corporation,FreeBSD,1132285364,1239228970,2005-11-17 19:42:44,2009-04-08 15:16:10,,validated hosts,
99367,vmsn13.grp.mud.yahoo.com,1011601,a13-b-29 31,c,host,cabinet-e09-03.ops.mud.yahoo.com,active,mud,groups|US,16fqx91,PowerEdge 2850,,SOUTH,9,E,0,3,a,28,2,konsole1-e09-03.mud.yahoo.com,30028,konsole1-e09-03.mud.yahoo.com,30046,0,8,,0,0,0,,0,c3560-c67.mud.yahoo.com,Gi0/28,120,00:13:72:57:d3:ad,Dell Computer Corporation,FreeBSD,1132285364,1239228970,2005-11-17 19:42:44,2009-04-08 15:16:10,,validated hosts,
99366,vmsn14.grp.mud.yahoo.com,132269,b23-b-29 31,c,host,cabinet-e09-03.ops.mud.yahoo.com,active,mud,groups|US,FBZPP81,PowerEdge 2850,,SOUTH,9,E,0,3,a,30,2,konsole1-e09-03.mud.yahoo.com,30030,konsole1-e09-03.mud.yahoo.com,30047,0,8,,0,0,0,,0,c3560-c67.mud.yahoo.com,Gi0/30,120,00:14:22:77:6f:e3,Dell Computer Corporation,FreeBSD,1132285364,1239228970,2005-11-17 19:42:44,2009-04-08 15:16:10,,validated hosts,
99365,vmsn15.grp.mud.yahoo.com,133127,a13-b-29 31,c,host,cabinet-e09-03.ops.mud.yahoo.com,active,mud,groups|US,H9WPP81,PowerEdge 2850,,SOUTH,9,E,0,3,a,32,2,konsole1-e09-03.mud.yahoo.com,30032,konsole1-e09-03.mud.yahoo.com,30046,0,6,,0,0,0,,0,c3560-c67.mud.yahoo.com,Gi0/32,120,00:14:22:77:7c:d6,Dell Computer Corporation,FreeBSD,1132285364,1239228970,2005-11-17 19:42:44,2009-04-08 15:16:10,,validated hosts,
99364,vmsn16.grp.mud.yahoo.com,131975,b23-b-29 31,c,host,cabinet-e09-03.ops.mud.yahoo.com,active,mud,groups|US,2CWPP81,PowerEdge 2850,,SOUTH,9,E,0,3,a,34,2,konsole1-e09-03.mud.yahoo.com,30034,konsole1-e09-03.mud.yahoo.com,30047,0,6,,0,0,0,,0,c3560-c67.mud.yahoo.com,Gi0/34,120,00:14:22:77:73:4f,Dell Computer Corporation,FreeBSD,1132285364,1239228970,2005-11-17 19:42:44,2009-04-08 15:16:10,,validated hosts,
99363,vmsn17.grp.mud.yahoo.com,132252,a13-b-29 31,c,host,cabinet-e09-03.ops.mud.yahoo.com,active,mud,groups|US,CBZPP81,PowerEdge 2850,,SOUTH,9,E,0,3,a,36,2,konsole1-e09-03.mud.yahoo.com,30036,konsole1-e09-03.mud.yahoo.com,30046,0,4,,0,0,0,,0,c3560-c67.mud.yahoo.com,Gi0/36,120,00:14:22:77:70:3a,Dell Computer Corporation,FreeBSD,1132285364,1239228970,2005-11-17 19:42:44,2009-04-08 15:16:10,,validated hosts,
99362,vmsn18.grp.mud.yahoo.com,132267,b23-b-29 31,c,host,cabinet-e09-03.ops.mud.yahoo.com,active,mud,groups|US,JBZPP81,PowerEdge 2850,,SOUTH,9,E,0,3,a,38,2,konsole1-e09-03.mud.yahoo.com,30038,konsole1-e09-03.mud.yahoo.com,30047,0,4,,0,0,0,,0,c3560-c67.mud.yahoo.com,Gi0/38,120,00:11:43:e1:c4:0c,Dell Computer Corporation,FreeBSD,1132285364,1239228970,2005-11-17 19:42:44,2009-04-08 15:16:10,,validated hosts,
99389,vmsn19.grp.mud.yahoo.com,133151,a13-b-25 27,c,host,cabinet-e09-02.ops.mud.yahoo.com,active,mud,groups|US,J9WPP81,PowerEdge 2850,,SOUTH,9,E,0,2,a,4,2,konsole1-e09-02.mud.yahoo.com,30004,konsole1-e09-02.mud.yahoo.com,30046,0,20,,0,0,0,,0,c3560-c68.mud.yahoo.com,Gi0/4,120,00:14:22:77:79:38,Dell Computer Corporation,FreeBSD,1132285365,1239228970,2005-11-17 19:42:45,2009-04-08 15:16:10,,validated hosts,
99378,vmsn2.grp.mud.yahoo.com,132253,b23-b-29 31,c,host,cabinet-e09-03.ops.mud.yahoo.com,active,mud,groups|US,55CQP81,PowerEdge 2850,,SOUTH,9,E,0,3,a,6,2,konsole1-e09-03.mud.yahoo.com,30006,konsole1-e09-03.mud.yahoo.com,30047,0,20,,0,0,0,,0,c3560-c67.mud.yahoo.com,Gi0/6,120,00:14:22:77:70:a0,Dell Computer Corporation,FreeBSD,1132285365,1239228970,2005-11-17 19:42:45,2009-04-08 15:16:10,,validated hosts,
99388,vmsn20.grp.mud.yahoo.com,131976,b23-b-25 27,c,host,cabinet-e09-02.ops.mud.yahoo.com,active,mud,groups|US,1CWPP81,PowerEdge 2850,,SOUTH,9,E,0,2,a,6,2,konsole1-e09-02.mud.yahoo.com,30006,konsole1-e09-02.mud.yahoo.com,30047,0,20,,0,0,0,,0,c3560-c68.mud.yahoo.com,Gi0/6,120,00:14:22:77:73:7c,Dell Computer Corporation,FreeBSD,1132285365,1239228970,2005-11-17 19:42:45,2009-04-08 15:16:10,,validated hosts,
99377,vmsn3.grp.mud.yahoo.com,131570,a13-b-29 31,c,host,cabinet-e09-03.ops.mud.yahoo.com,active,mud,groups|US,BTWNP81,PowerEdge 2850,,SOUTH,9,E,0,3,a,8,2,konsole1-e09-03.mud.yahoo.com,30008,konsole1-e09-03.mud.yahoo.com,30046,0,18,,0,0,0,,0,c3560-c67.mud.yahoo.com,Gi0/8,120,00:14:22:77:79:d1,Dell Computer Corporation,FreeBSD,1132285365,1239228970,2005-11-17 19:42:45,2009-04-08 15:16:10,,validated hosts,
99376,vmsn4.grp.mud.yahoo.com,132280,b23-b-29 31,c,host,cabinet-e09-03.ops.mud.yahoo.com,active,mud,groups|US,65CQP81,PowerEdge 2850,,SOUTH,9,E,0,3,a,10,2,konsole1-e09-03.mud.yahoo.com,30010,konsole1-e09-03.mud.yahoo.com,30047,0,18,,0,0,0,,0,c3560-c67.mud.yahoo.com,Gi0/10,120,00:14:22:77:70:9a,Dell Computer Corporation,FreeBSD,1132285365,1239228970,2005-11-17 19:42:45,2009-04-08 15:16:10,,validated hosts,
99375,vmsn5.grp.mud.yahoo.com,132279,a13-b-29 31,c,host,cabinet-e09-03.ops.mud.yahoo.com,active,mud,groups|US,75CQP81,PowerEdge 2850,,SOUTH,9,E,0,3,a,12,2,konsole1-e09-03.mud.yahoo.com,30012,konsole1-e09-03.mud.yahoo.com,30046,0,16,,0,0,0,,0,c3560-c67.mud.yahoo.com,Gi0/12,120,00:14:22:77:98:dc,Dell Computer Corporation,FreeBSD,1132285365,1239228970,2005-11-17 19:42:45,2009-04-08 15:16:10,,validated hosts,
99374,vmsn6.grp.mud.yahoo.com,132073,b23-b-29 31,c,host,cabinet-e09-03.ops.mud.yahoo.com,active,mud,groups|US,FCWPP81,PowerEdge 2850,,SOUTH,9,E,0,3,a,14,2,konsole1-e09-03.mud.yahoo.com,30014,konsole1-e09-03.mud.yahoo.com,30047,0,16,,0,0,0,,0,c3560-c67.mud.yahoo.com,Gi0/14,120,00:14:22:77:73:43,Dell Computer Corporation,FreeBSD,1132285365,1239228970,2005-11-17 19:42:45,2009-04-08 15:16:10,,validated hosts,
99373,vmsn7.grp.mud.yahoo.com,132282,a13-b-29 31,c,host,cabinet-e09-03.ops.mud.yahoo.com,active,mud,groups|US,35CQP81,PowerEdge 2850,,SOUTH,9,E,0,3,a,16,2,konsole1-e09-03.mud.yahoo.com,30016,konsole1-e09-03.mud.yahoo.com,30046,0,14,,0,0,0,,0,c3560-c67.mud.yahoo.com,Gi0/16,120,00:14:22:77:70:d9,Dell Computer Corporation,FreeBSD,1132285365,1239228970,2005-11-17 19:42:45,2009-04-08 15:16:10,,validated hosts,
99372,vmsn8.grp.mud.yahoo.com,133116,b23-b-29 31,c,host,cabinet-e09-03.ops.mud.yahoo.com,active,mud,groups|US,F9WPP81,PowerEdge 2850,,SOUTH,9,E,0,3,a,18,2,konsole1-e09-03.mud.yahoo.com,30018,konsole1-e09-03.mud.yahoo.com,30047,0,14,,0,0,0,,0,c3560-c67.mud.yahoo.com,Gi0/18,120,00:14:22:77:72:ec,Dell Computer Corporation,FreeBSD,1132285365,1239228970,2005-11-17 19:42:45,2009-04-08 15:16:10,,validated hosts,
99371,vmsn9.grp.mud.yahoo.com,110431,a13-b-29 31,c,host,cabinet-e09-03.ops.mud.yahoo.com,active,mud,groups|US,CCWPP81,PowerEdge 2850,,SOUTH,9,E,0,3,a,20,2,konsole1-e09-03.mud.yahoo.com,30020,konsole1-e09-03.mud.yahoo.com,30046,0,12,,0,0,0,,0,c3560-c67.mud.yahoo.com,Gi0/20,120,00:14:22:77:73:d9,Dell Computer Corporation,FreeBSD,1132285365,1239228970,2005-11-17 19:42:45,2009-04-08 15:16:10,,validated hosts,
197884,vs1.grp.re1.yahoo.com,1023233,,a,host,,active,re1,groups|US,7QYS2C1,PowerEdge 860,,0,10,A,7,26,a,27,1,konsole7-10-26.re1.yahoo.com,30027,konsole7-10-26.re1.yahoo.com,30046,0,10,,0,0,0,,0,c3560-a74.re1.yahoo.com,Gi0/27,27,00:15:c5:f5:42:5b,Dell Computer Corporation,FreeBSD,1169862292,1232662404,2007-01-26 17:44:52,2009-01-22 14:13:24,,validated hosts,
